timestamp;nb_velos;temperature;precipitation
2022-04-16 10:00:00+02:00;11250;15.64527027027027;0.0
2022-04-16 11:00:00+02:00;12456;17.368243243243242;0.0
2022-04-16 12:00:00+02:00;13228;19.36948529411765;0.0
2022-04-16 13:00:00+02:00;11428;20.649305555555557;0.0
2022-04-16 14:00:00+02:00;12880;20.921474358974358;0.0
2022-04-16 15:00:00+02:00;15213;21.20394736842105;0.0
2022-04-16 16:00:00+02:00;17076;21.25328947368421;0.0
2022-04-16 17:00:00+02:00;16659;20.927083333333332;0.0
2022-04-16 18:00:00+02:00;15627;20.419407894736842;0.0
2022-04-16 19:00:00+02:00;12784;19.52467105263158;0.0
2022-04-16 20:00:00+02:00;8414;18.21283783783784;0.0
2022-04-16 21:00:00+02:00;5454;17.022569444444443;0.0
2022-04-16 22:00:00+02:00;4071;15.988970588235293;0.0
2022-04-16 23:00:00+02:00;3937;14.864583333333334;0.0
2022-04-17 00:00:00+02:00;3603;13.850328947368421;0.0
2022-04-17 01:00:00+02:00;2610;13.00328947368421;0.0
2022-04-17 02:00:00+02:00;1805;12.19078947368421;0.0
2022-04-17 03:00:00+02:00;1380;11.234756097560975;0.0
2022-04-17 04:00:00+02:00;1017;10.423780487804878;0.0
2022-04-17 05:00:00+02:00;1093;9.663461538461538;0.0
2022-04-17 06:00:00+02:00;1093;9.06423611111111;0.0
2022-04-17 07:00:00+02:00;1561;8.829044117647058;0.0
2022-04-17 08:00:00+02:00;3660;9.585227272727273;0.0
2022-04-17 09:00:00+02:00;6053;10.279605263157896;0.0
2022-04-17 10:00:00+02:00;8557;11.389423076923077;0.0
2022-04-17 11:00:00+02:00;10691;12.612804878048781;0.0
2022-04-17 12:00:00+02:00;11667;13.934375;0.0
2022-04-17 13:00:00+02:00;9500;15.190340909090908;0.0
2022-04-17 14:00:00+02:00;10511;16.277439024390244;0.0
2022-04-17 15:00:00+02:00;13873;17.26278409090909;0.0
2022-04-17 16:00:00+02:00;15438;17.971875;0.0
2022-04-17 17:00:00+02:00;14929;18.594594594594593;0.0
2022-04-17 18:00:00+02:00;13995;18.738970588235293;0.0
2022-04-17 19:00:00+02:00;11912;18.55902777777778;0.0
2022-04-17 20:00:00+02:00;8307;17.684294871794872;0.0
2022-04-17 21:00:00+02:00;5300;16.4828125;0.0
2022-04-17 22:00:00+02:00;4088;15.33974358974359;0.0
2022-04-17 23:00:00+02:00;3082;14.51602564102564;0.0
2022-04-18 00:00:00+02:00;2272;13.5609375;0.0
2022-04-18 01:00:00+02:00;1495;12.60304054054054;0.0
2022-04-18 02:00:00+02:00;814;11.560897435897436;0.0
2022-04-18 03:00:00+02:00;745;10.6921875;0.0
2022-04-18 04:00:00+02:00;878;9.966216216216216;0.0
2022-04-18 05:00:00+02:00;823;9.10472972972973;0.0
2022-04-18 06:00:00+02:00;1271;8.401315789473685;0.0
2022-04-18 07:00:00+02:00;2941;8.1328125;0.0
2022-04-18 08:00:00+02:00;7419;9.5875;0.0
2022-04-18 09:00:00+02:00;6919;11.23982558139535;0.0
2022-04-18 10:00:00+02:00;8785;12.748670212765957;0.0
2022-04-18 11:00:00+02:00;10492;14.480182926829269;0.0
2022-04-18 12:00:00+02:00;11256;16.455592105263158;0.0
2022-04-18 13:00:00+02:00;9626;17.833333333333332;0.0
2022-04-18 14:00:00+02:00;11793;18.945723684210527;0.0
2022-04-18 15:00:00+02:00;14018;19.58159722222222;0.0
2022-04-18 16:00:00+02:00;15486;20.010714285714286;0.0
2022-04-18 17:00:00+02:00;17084;20.099358974358974;0.0
2022-04-18 18:00:00+02:00;17386;19.875;0.0
2022-04-18 19:00:00+02:00;13340;19.22142857142857;0.0
2022-04-18 20:00:00+02:00;8195;18.054054054054053;0.0
2022-04-18 21:00:00+02:00;5858;16.71114864864865;0.0
2022-04-18 22:00:00+02:00;4380;15.711890243902438;0.0
2022-04-18 23:00:00+02:00;2920;14.650641025641026;0.0
