deveui;horodate;degre_celsius
70b3d580a0100654;08/04/2022 18:51;18,6875
70b3d580a0100657;08/04/2022 18:46;18,375
70b3d580a0100652;08/04/2022 18:44;16
70b3d580a01007a5;08/04/2022 18:43;17,1875
70b3d580a0100543;08/04/2022 18:41;18,3125
70b3d580a01006cf;08/04/2022 18:40;17,3125
70b3d580a0100656;08/04/2022 18:38;18
70b3d580a0100550;08/04/2022 18:34;18,8125
70b3d580a0100742;08/04/2022 18:33;16,9375
70b3d580a01005fa;08/04/2022 18:32;18,5
70b3d580a01005fa;08/04/2022 18:32;18,5
70b3d580a0100600;08/04/2022 18:31;18,6875
70b3d580a0100549;08/04/2022 18:30;18,5
70b3d580a010054c;08/04/2022 18:30;18,5625
70b3d580a0100605;08/04/2022 18:28;18,6875
70b3d580a0100647;08/04/2022 18:27;18,9375
70b3d580a0100648;08/04/2022 18:25;18,1875
70b3d580a0100623;08/04/2022 18:22;18,625
70b3d580a0100654;08/04/2022 18:21;19,1875
70b3d580a0100657;08/04/2022 18:16;18,875
70b3d580a0100652;08/04/2022 18:14;16,125
70b3d580a01007a5;08/04/2022 18:13;17,375
70b3d580a0100543;08/04/2022 18:11;18,6875
70b3d580a01006cf;08/04/2022 18:11;17,5
70b3d580a0100656;08/04/2022 18:08;18,75
70b3d580a0100550;08/04/2022 18:04;19,1875
70b3d580a0100742;08/04/2022 18:03;16,9375
70b3d580a01005fa;08/04/2022 18:02;18,5625
70b3d580a01005fa;08/04/2022 18:02;18,5625
70b3d580a0100600;08/04/2022 18:01;18,75
70b3d580a0100549;08/04/2022 18:00;18,4375
70b3d580a010054c;08/04/2022 18:00;18,625
70b3d580a0100605;08/04/2022 17:58;18,8125
70b3d580a0100647;08/04/2022 17:57;18,875
70b3d580a0100648;08/04/2022 17:55;18
70b3d580a0100623;08/04/2022 17:52;18,6875
70b3d580a0100654;08/04/2022 17:51;18,9375
70b3d580a0100657;08/04/2022 17:46;19,0625
70b3d580a0100652;08/04/2022 17:44;15,8125
70b3d580a0100543;08/04/2022 17:41;18,5
70b3d580a01006cf;08/04/2022 17:40;17,125
70b3d580a0100550;08/04/2022 17:34;18,625
70b3d580a0100742;08/04/2022 17:33;16,6875
70b3d580a01005fa;08/04/2022 17:32;18,125
70b3d580a01005fa;08/04/2022 17:32;18,125
70b3d580a0100600;08/04/2022 17:31;18,5
70b3d580a0100549;08/04/2022 17:30;18,0625
70b3d580a010054c;08/04/2022 17:30;18,25
70b3d580a0100605;08/04/2022 17:28;18,5
70b3d580a0100647;08/04/2022 17:27;18,3125
70b3d580a0100648;08/04/2022 17:25;17
70b3d580a0100623;08/04/2022 17:22;18
70b3d580a0100654;08/04/2022 17:21;18,6875
70b3d580a0100657;08/04/2022 17:16;18,875
70b3d580a0100652;08/04/2022 17:14;15,625
70b3d580a01007a5;08/04/2022 17:13;16,6875
70b3d580a0100543;08/04/2022 17:11;18,1875
70b3d580a01006cf;08/04/2022 17:10;17
70b3d580a0100656;08/04/2022 17:08;17,75
70b3d580a0100550;08/04/2022 17:04;18,0625
70b3d580a0100550;08/04/2022 17:04;18,0625
70b3d580a0100742;08/04/2022 17:03;16,6875
70b3d580a01005fa;08/04/2022 17:02;17,3125
70b3d580a0100600;08/04/2022 17:01;17,75
70b3d580a0100549;08/04/2022 17:00;17,125
70b3d580a0100549;08/04/2022 17:00;17,125
70b3d580a010054c;08/04/2022 17:00;17,375
70b3d580a0100605;08/04/2022 16:58;17,4375
70b3d580a0100647;08/04/2022 16:57;17,125
70b3d580a0100648;08/04/2022 16:55;16,375
70b3d580a0100623;08/04/2022 16:52;16,625
70b3d580a0100654;08/04/2022 16:51;17,25
70b3d580a0100657;08/04/2022 16:46;17,9375
70b3d580a0100652;08/04/2022 16:44;14,25
70b3d580a01007a5;08/04/2022 16:43;15,375
70b3d580a0100543;08/04/2022 16:41;16,625
70b3d580a01006cf;08/04/2022 16:40;15,25
70b3d580a0100656;08/04/2022 16:38;16,4375
70b3d580a0100550;08/04/2022 16:34;16,6875
70b3d580a0100550;08/04/2022 16:34;16,6875
70b3d580a0100742;08/04/2022 16:33;15,5625
70b3d580a01005fa;08/04/2022 16:32;16,5625
70b3d580a0100600;08/04/2022 16:31;16,6875
70b3d580a0100549;08/04/2022 16:30;16,5
70b3d580a0100549;08/04/2022 16:30;16,5
70b3d580a0100549;08/04/2022 16:30;16,5
70b3d580a010054c;08/04/2022 16:30;16,5625
70b3d580a0100605;08/04/2022 16:28;16,625
70b3d580a0100647;08/04/2022 16:27;16,625
70b3d580a0100648;08/04/2022 16:25;15,875
70b3d580a0100654;08/04/2022 16:21;16,75
70b3d580a0100657;08/04/2022 16:16;16,625
70b3d580a0100652;08/04/2022 16:14;14,125
70b3d580a01007a5;08/04/2022 16:13;15,3125
70b3d580a0100543;08/04/2022 16:11;16,8125
70b3d580a0100656;08/04/2022 16:08;15,9375
70b3d580a0100550;08/04/2022 16:04;16,8125
70b3d580a0100550;08/04/2022 16:04;16,8125
70b3d580a0100742;08/04/2022 16:03;15,875
70b3d580a01005fa;08/04/2022 16:02;16,6875
70b3d580a0100600;08/04/2022 16:01;16,875
70b3d580a0100549;08/04/2022 16:00;16,6875
70b3d580a0100549;08/04/2022 16:00;16,6875
70b3d580a0100549;08/04/2022 16:00;16,6875
70b3d580a010054c;08/04/2022 16:00;16,75
70b3d580a0100605;08/04/2022 15:58;16,875
70b3d580a0100647;08/04/2022 15:57;16,8125
70b3d580a0100648;08/04/2022 15:55;16,1875
70b3d580a0100623;08/04/2022 15:52;16,8125
70b3d580a0100654;08/04/2022 15:51;16,8125
70b3d580a0100657;08/04/2022 15:46;16,5625
70b3d580a0100652;08/04/2022 15:44;14,5625
70b3d580a01007a5;08/04/2022 15:43;15,5625
70b3d580a0100543;08/04/2022 15:41;16,6875
70b3d580a01006cf;08/04/2022 15:40;15,8125
70b3d580a0100656;08/04/2022 15:38;16,0625
70b3d580a0100550;08/04/2022 15:34;16,875
70b3d580a0100550;08/04/2022 15:34;16,875
70b3d580a0100742;08/04/2022 15:33;15,6875
70b3d580a01005fa;08/04/2022 15:32;16,6875
70b3d580a0100600;08/04/2022 15:31;16,875
70b3d580a0100549;08/04/2022 15:30;16,75
70b3d580a0100549;08/04/2022 15:30;16,75
70b3d580a0100549;08/04/2022 15:30;16,75
70b3d580a010054c;08/04/2022 15:30;16,8125
70b3d580a0100605;08/04/2022 15:28;16,875
70b3d580a0100647;08/04/2022 15:27;16,875
70b3d580a0100648;08/04/2022 15:25;15,9375
70b3d580a0100623;08/04/2022 15:22;16,875
70b3d580a0100654;08/04/2022 15:21;16,875
70b3d580a0100657;08/04/2022 15:16;16,625
70b3d580a0100652;08/04/2022 15:14;14,75
70b3d580a01007a5;08/04/2022 15:13;15,625
70b3d580a0100543;08/04/2022 15:11;16,6875
70b3d580a01006cf;08/04/2022 15:10;15,9375
70b3d580a0100656;08/04/2022 15:08;16,125
70b3d580a0100550;08/04/2022 15:04;16,8125
70b3d580a0100550;08/04/2022 15:04;16,8125
70b3d580a0100742;08/04/2022 15:03;16,4375
70b3d580a01005fa;08/04/2022 15:02;16,6875
70b3d580a0100600;08/04/2022 15:01;16,875
70b3d580a0100549;08/04/2022 15:00;16,6875
70b3d580a0100549;08/04/2022 15:00;16,6875
70b3d580a0100549;08/04/2022 15:00;16,6875
70b3d580a010054c;08/04/2022 15:00;16,8125
70b3d580a0100605;08/04/2022 14:58;16,875
70b3d580a0100648;08/04/2022 14:55;16,1875
70b3d580a0100623;08/04/2022 14:52;17
70b3d580a0100654;08/04/2022 14:51;16,875
70b3d580a0100657;08/04/2022 14:46;16,625
70b3d580a0100652;08/04/2022 14:44;15
70b3d580a01007a5;08/04/2022 14:43;15,8125
70b3d580a0100543;08/04/2022 14:41;16,75
70b3d580a0100656;08/04/2022 14:38;16,1875
70b3d580a0100550;08/04/2022 14:34;17
70b3d580a0100742;08/04/2022 14:34;15,8125
70b3d580a01005fa;08/04/2022 14:32;16,75
70b3d580a0100600;08/04/2022 14:31;16,9375
70b3d580a0100549;08/04/2022 14:30;16,75
70b3d580a0100549;08/04/2022 14:30;16,75
70b3d580a0100549;08/04/2022 14:30;16,75
70b3d580a010054c;08/04/2022 14:30;16,875
70b3d580a0100605;08/04/2022 14:28;16,9375
70b3d580a0100647;08/04/2022 14:27;16,5625
70b3d580a0100648;08/04/2022 14:25;15,5625
70b3d580a0100623;08/04/2022 14:22;16,5625
70b3d580a0100654;08/04/2022 14:21;17
70b3d580a0100657;08/04/2022 14:16;16,75
70b3d580a0100652;08/04/2022 14:14;15,1875
70b3d580a01007a5;08/04/2022 14:13;15,6875
70b3d580a0100543;08/04/2022 14:11;16,625
70b3d580a01006cf;08/04/2022 14:10;16,3125
70b3d580a0100656;08/04/2022 14:08;16,3125
70b3d580a0100550;08/04/2022 14:04;16,8125
70b3d580a0100742;08/04/2022 14:03;15,9375
70b3d580a01005fa;08/04/2022 14:02;16,625
70b3d580a0100600;08/04/2022 14:01;16,6875
70b3d580a0100600;08/04/2022 14:01;16,6875
70b3d580a0100549;08/04/2022 14:00;16,625
70b3d580a0100549;08/04/2022 14:00;16,625
70b3d580a0100549;08/04/2022 14:00;16,625
70b3d580a010054c;08/04/2022 14:00;16,6875
70b3d580a0100605;08/04/2022 13:58;16,6875
70b3d580a0100647;08/04/2022 13:57;16,3125
70b3d580a0100648;08/04/2022 13:55;15,125
70b3d580a0100623;08/04/2022 13:52;16,375
70b3d580a0100654;08/04/2022 13:51;16,625
70b3d580a0100657;08/04/2022 13:46;16,6875
70b3d580a0100652;08/04/2022 13:44;15,0625
70b3d580a0100543;08/04/2022 13:41;16,5
70b3d580a01006cf;08/04/2022 13:40;15,875
70b3d580a0100656;08/04/2022 13:38;15,9375
70b3d580a0100550;08/04/2022 13:34;16,625
70b3d580a0100742;08/04/2022 13:33;16,0625
70b3d580a01005fa;08/04/2022 13:32;16,5
70b3d580a0100600;08/04/2022 13:31;16,5625
70b3d580a0100600;08/04/2022 13:31;16,5625
70b3d580a0100549;08/04/2022 13:30;16,5625
70b3d580a0100549;08/04/2022 13:30;16,5625
70b3d580a010054c;08/04/2022 13:30;16,625
70b3d580a0100605;08/04/2022 13:28;16,625
70b3d580a0100647;08/04/2022 13:27;16,375
70b3d580a0100648;08/04/2022 13:25;15,1875
70b3d580a0100623;08/04/2022 13:22;16,5
70b3d580a0100654;08/04/2022 13:21;16,5625
70b3d580a0100657;08/04/2022 13:16;16,5
70b3d580a0100652;08/04/2022 13:14;15,125
70b3d580a01007a5;08/04/2022 13:13;15,75
70b3d580a0100543;08/04/2022 13:11;16,75
70b3d580a01006cf;08/04/2022 13:10;16,5
70b3d580a0100656;08/04/2022 13:08;15,8125
70b3d580a0100550;08/04/2022 13:04;17
70b3d580a0100742;08/04/2022 13:03;16,1875
70b3d580a01005fa;08/04/2022 13:02;16,875
70b3d580a0100600;08/04/2022 13:01;17
70b3d580a0100600;08/04/2022 13:01;17
70b3d580a0100549;08/04/2022 13:00;16,875
70b3d580a0100549;08/04/2022 13:00;16,875
70b3d580a010054c;08/04/2022 13:00;17
70b3d580a0100605;08/04/2022 12:58;17
70b3d580a0100647;08/04/2022 12:57;16,8125
70b3d580a0100648;08/04/2022 12:55;15
70b3d580a0100623;08/04/2022 12:52;17,125
70b3d580a0100657;08/04/2022 12:46;15,875
70b3d580a0100652;08/04/2022 12:44;15,25
70b3d580a01007a5;08/04/2022 12:43;16,3125
70b3d580a0100543;08/04/2022 12:41;17,0625
70b3d580a01006cf;08/04/2022 12:40;16,3125
70b3d580a0100656;08/04/2022 12:38;16,625
70b3d580a0100550;08/04/2022 12:34;17,3125
70b3d580a0100742;08/04/2022 12:33;16,0625
70b3d580a01005fa;08/04/2022 12:32;16,9375
70b3d580a0100600;08/04/2022 12:31;17,1875
70b3d580a0100600;08/04/2022 12:31;17,1875
70b3d580a0100549;08/04/2022 12:30;16,875
70b3d580a010054c;08/04/2022 12:30;17,0625
70b3d580a0100605;08/04/2022 12:28;17,125
70b3d580a0100647;08/04/2022 12:27;16,25
70b3d580a0100648;08/04/2022 12:25;14,75
70b3d580a0100623;08/04/2022 12:22;16,4375
70b3d580a0100654;08/04/2022 12:21;17,4375
70b3d580a0100657;08/04/2022 12:16;16,125
70b3d580a0100652;08/04/2022 12:14;15,5625
70b3d580a01007a5;08/04/2022 12:13;16,625
70b3d580a0100543;08/04/2022 12:11;16,875
70b3d580a01006cf;08/04/2022 12:11;16,875
70b3d580a0100656;08/04/2022 12:08;17,375
70b3d580a0100550;08/04/2022 12:04;16,75
70b3d580a0100742;08/04/2022 12:03;16,8125
70b3d580a01005fa;08/04/2022 12:02;16,125
70b3d580a0100600;08/04/2022 12:01;16,3125
70b3d580a0100600;08/04/2022 12:01;16,3125
70b3d580a0100549;08/04/2022 12:00;16,0625
70b3d580a010054c;08/04/2022 12:00;16,1875
70b3d580a0100605;08/04/2022 11:58;16,1875
70b3d580a0100647;08/04/2022 11:57;15,5625
70b3d580a0100648;08/04/2022 11:55;15,25
70b3d580a0100623;08/04/2022 11:52;16,75
70b3d580a0100654;08/04/2022 11:51;16,9375
70b3d580a0100657;08/04/2022 11:46;16,125
70b3d580a0100652;08/04/2022 11:44;15,0625
70b3d580a0100543;08/04/2022 11:41;16,125
70b3d580a01006cf;08/04/2022 11:40;17,0625
70b3d580a0100656;08/04/2022 11:38;17,0625
70b3d580a0100550;08/04/2022 11:34;16,0625
70b3d580a0100742;08/04/2022 11:33;16,9375
70b3d580a01005fa;08/04/2022 11:32;15,6875
70b3d580a0100600;08/04/2022 11:31;15,6875
70b3d580a0100549;08/04/2022 11:30;15,8125
70b3d580a010054c;08/04/2022 11:30;15,9375
70b3d580a010054c;08/04/2022 11:30;15,9375
70b3d580a0100605;08/04/2022 11:28;15,8125
70b3d580a0100647;08/04/2022 11:27;15,4375
70b3d580a0100648;08/04/2022 11:25;15,3125
70b3d580a0100623;08/04/2022 11:22;16,0625
70b3d580a0100654;08/04/2022 11:21;15,625
70b3d580a0100657;08/04/2022 11:16;16,8125
70b3d580a01007a5;08/04/2022 11:13;14,4375
70b3d580a0100543;08/04/2022 11:11;15,625
70b3d580a01006cf;08/04/2022 11:10;16,0625
70b3d580a0100656;08/04/2022 11:08;15,6875
70b3d580a0100550;08/04/2022 11:04;15,875
70b3d580a0100742;08/04/2022 11:03;15,8125
70b3d580a01005fa;08/04/2022 11:02;15,5
70b3d580a0100600;08/04/2022 11:01;15,5625
70b3d580a0100549;08/04/2022 11:00;15,625
70b3d580a010054c;08/04/2022 11:00;15,8125
70b3d580a010054c;08/04/2022 11:00;15,8125
70b3d580a0100605;08/04/2022 10:58;15,75
70b3d580a0100647;08/04/2022 10:57;15,125
70b3d580a0100648;08/04/2022 10:55;14,5
70b3d580a0100623;08/04/2022 10:52;15,25
70b3d580a0100654;08/04/2022 10:51;15,5
70b3d580a0100657;08/04/2022 10:46;15,6875
70b3d580a0100652;08/04/2022 10:44;12,6875
70b3d580a01007a5;08/04/2022 10:43;13,6875
70b3d580a0100543;08/04/2022 10:41;15,375
70b3d580a01006cf;08/04/2022 10:40;14,625
70b3d580a0100656;08/04/2022 10:38;14,5625
70b3d580a0100550;08/04/2022 10:34;15,4375
70b3d580a0100742;08/04/2022 10:33;14,6875
70b3d580a01005fa;08/04/2022 10:32;15,0625
70b3d580a0100600;08/04/2022 10:31;15,3125
70b3d580a0100549;08/04/2022 10:30;14,9375
70b3d580a010054c;08/04/2022 10:30;15,125
70b3d580a010054c;08/04/2022 10:30;15,125
70b3d580a0100605;08/04/2022 10:28;15,3125
70b3d580a0100647;08/04/2022 10:27;14,6875
70b3d580a0100648;08/04/2022 10:25;14,25
70b3d580a0100623;08/04/2022 10:22;14,6875
70b3d580a0100654;08/04/2022 10:21;15,25
70b3d580a0100657;08/04/2022 10:16;14,9375
70b3d580a0100652;08/04/2022 10:14;11,8125
70b3d580a01007a5;08/04/2022 10:13;13
70b3d580a0100543;08/04/2022 10:11;14,6875
70b3d580a01006cf;08/04/2022 10:11;13,6875
70b3d580a0100656;08/04/2022 10:08;13,875
70b3d580a0100550;08/04/2022 10:04;14,625
70b3d580a0100742;08/04/2022 10:03;14,125
70b3d580a01005fa;08/04/2022 10:02;14
70b3d580a0100600;08/04/2022 10:01;14,25
70b3d580a0100549;08/04/2022 10:00;13,9375
70b3d580a010054c;08/04/2022 10:00;14,0625
70b3d580a010054c;08/04/2022 10:00;14,0625
70b3d580a0100605;08/04/2022 09:58;14,125
70b3d580a0100647;08/04/2022 09:57;13,9375
70b3d580a0100648;08/04/2022 09:55;13,25
70b3d580a0100623;08/04/2022 09:52;13,5
70b3d580a0100654;08/04/2022 09:51;14,125
70b3d580a0100657;08/04/2022 09:46;13,9375
70b3d580a0100652;08/04/2022 09:44;11,375
70b3d580a01007a5;08/04/2022 09:43;12,3125
70b3d580a0100543;08/04/2022 09:41;13,5
70b3d580a01006cf;08/04/2022 09:40;12,875
70b3d580a0100656;08/04/2022 09:38;12,8125
70b3d580a0100550;08/04/2022 09:34;13,5
70b3d580a0100742;08/04/2022 09:33;12,1875
70b3d580a01005fa;08/04/2022 09:32;13,3125
70b3d580a0100600;08/04/2022 09:31;13,375
70b3d580a0100549;08/04/2022 09:30;13,25
70b3d580a010054c;08/04/2022 09:30;13,3125
70b3d580a010054c;08/04/2022 09:30;13,3125
70b3d580a0100605;08/04/2022 09:28;13,3125
70b3d580a0100605;08/04/2022 09:28;13,3125
70b3d580a0100647;08/04/2022 09:27;12,8125
70b3d580a0100648;08/04/2022 09:25;12,5625
70b3d580a0100623;08/04/2022 09:22;12,9375
70b3d580a0100654;08/04/2022 09:21;13,4375
70b3d580a0100657;08/04/2022 09:16;13,25
70b3d580a01007a5;08/04/2022 09:13;11,75
70b3d580a0100543;08/04/2022 09:11;13,25
70b3d580a0100543;08/04/2022 09:11;13,25
70b3d580a01006cf;08/04/2022 09:10;12,3125
70b3d580a0100656;08/04/2022 09:08;12,4375
70b3d580a0100550;08/04/2022 09:04;13,25
70b3d580a0100742;08/04/2022 09:03;11,1875
70b3d580a01005fa;08/04/2022 09:02;13,125
70b3d580a01005fa;08/04/2022 09:02;13,125
70b3d580a0100600;08/04/2022 09:01;13,25
70b3d580a0100549;08/04/2022 09:00;13,0625
70b3d580a010054c;08/04/2022 09:00;13,125
70b3d580a010054c;08/04/2022 09:00;13,125
70b3d580a0100605;08/04/2022 08:58;13,1875
70b3d580a0100605;08/04/2022 08:58;13,1875
70b3d580a0100647;08/04/2022 08:57;12,5625
70b3d580a0100648;08/04/2022 08:55;12,375
70b3d580a0100623;08/04/2022 08:52;12,5625
70b3d580a0100654;08/04/2022 08:51;13,25
70b3d580a0100657;08/04/2022 08:46;13,0625
70b3d580a0100652;08/04/2022 08:44;10,8125
70b3d580a01007a5;08/04/2022 08:43;11,4375
70b3d580a0100543;08/04/2022 08:41;13,125
70b3d580a0100543;08/04/2022 08:41;13,125
70b3d580a01006cf;08/04/2022 08:40;11,5625
70b3d580a0100656;08/04/2022 08:38;12,375
70b3d580a0100550;08/04/2022 08:34;13
70b3d580a0100742;08/04/2022 08:33;10,5
70b3d580a01005fa;08/04/2022 08:32;12,875
70b3d580a01005fa;08/04/2022 08:32;12,875
70b3d580a0100600;08/04/2022 08:31;13
70b3d580a0100549;08/04/2022 08:30;12,8125
70b3d580a010054c;08/04/2022 08:30;12,8125
70b3d580a010054c;08/04/2022 08:30;12,8125
70b3d580a0100605;08/04/2022 08:28;12,9375
70b3d580a0100605;08/04/2022 08:28;12,9375
70b3d580a0100647;08/04/2022 08:27;12,5
70b3d580a0100648;08/04/2022 08:25;12,1875
70b3d580a0100623;08/04/2022 08:22;12,375
70b3d580a0100654;08/04/2022 08:21;13
70b3d580a0100657;08/04/2022 08:16;13
70b3d580a0100652;08/04/2022 08:14;10,375
70b3d580a01007a5;08/04/2022 08:13;11,0625
70b3d580a0100543;08/04/2022 08:11;12,875
70b3d580a0100543;08/04/2022 08:11;12,875
70b3d580a01006cf;08/04/2022 08:11;11,125
70b3d580a0100656;08/04/2022 08:08;12,125
70b3d580a0100550;08/04/2022 08:04;12,6875
70b3d580a0100742;08/04/2022 08:03;10,1875
70b3d580a01005fa;08/04/2022 08:02;12,5
70b3d580a01005fa;08/04/2022 08:02;12,5
70b3d580a0100600;08/04/2022 08:01;12,6875
70b3d580a0100549;08/04/2022 08:00;12,4375
70b3d580a010054c;08/04/2022 08:00;12,4375
70b3d580a010054c;08/04/2022 08:00;12,4375
70b3d580a0100605;08/04/2022 07:58;12,625
70b3d580a0100605;08/04/2022 07:58;12,625
70b3d580a0100647;08/04/2022 07:57;12,4375
70b3d580a0100648;08/04/2022 07:55;12,0625
70b3d580a0100623;08/04/2022 07:52;12,125
70b3d580a0100654;08/04/2022 07:51;12,6875
70b3d580a0100657;08/04/2022 07:46;12,6875
70b3d580a0100652;08/04/2022 07:44;10,125
70b3d580a01007a5;08/04/2022 07:43;10,8125
70b3d580a0100543;08/04/2022 07:41;12,5625
70b3d580a0100543;08/04/2022 07:41;12,5625
70b3d580a01006cf;08/04/2022 07:40;10,8125
70b3d580a0100656;08/04/2022 07:38;11,875
70b3d580a0100550;08/04/2022 07:34;12,5
70b3d580a0100742;08/04/2022 07:33;10,0625
70b3d580a01005fa;08/04/2022 07:32;12,375
70b3d580a01005fa;08/04/2022 07:32;12,375
70b3d580a0100600;08/04/2022 07:31;12,5
70b3d580a0100549;08/04/2022 07:30;12,375
70b3d580a010054c;08/04/2022 07:30;12,375
70b3d580a0100605;08/04/2022 07:28;12,5
70b3d580a0100605;08/04/2022 07:28;12,5
70b3d580a0100647;08/04/2022 07:27;12,125
70b3d580a0100648;08/04/2022 07:25;11,875
70b3d580a0100623;08/04/2022 07:22;12,0625
70b3d580a0100654;08/04/2022 07:21;12,4375
70b3d580a0100657;08/04/2022 07:16;12,5625
70b3d580a01007a5;08/04/2022 07:13;10,75
70b3d580a0100543;08/04/2022 07:11;12,4375
70b3d580a0100543;08/04/2022 07:11;12,4375
70b3d580a01006cf;08/04/2022 07:10;10,8125
70b3d580a0100656;08/04/2022 07:08;11,6875
70b3d580a0100550;08/04/2022 07:04;12,375
70b3d580a0100550;08/04/2022 07:04;12,375
70b3d580a0100742;08/04/2022 07:03;10,125
70b3d580a01005fa;08/04/2022 07:02;12,3125
70b3d580a01005fa;08/04/2022 07:02;12,3125
70b3d580a0100600;08/04/2022 07:01;12,375
70b3d580a0100549;08/04/2022 07:00;12,25
70b3d580a010054c;08/04/2022 07:00;12,25
70b3d580a0100605;08/04/2022 06:58;12,375
70b3d580a0100647;08/04/2022 06:57;12,0625
70b3d580a0100648;08/04/2022 06:55;11,625
70b3d580a0100623;08/04/2022 06:52;11,75
70b3d580a0100654;08/04/2022 06:51;12,375
70b3d580a0100657;08/04/2022 06:46;12,25
70b3d580a0100652;08/04/2022 06:44;9,875
70b3d580a01007a5;08/04/2022 06:43;10,6875
70b3d580a0100543;08/04/2022 06:41;12,3125
70b3d580a01006cf;08/04/2022 06:40;10,75
70b3d580a0100656;08/04/2022 06:38;11,5
70b3d580a0100550;08/04/2022 06:34;12,3125
70b3d580a0100550;08/04/2022 06:34;12,3125
70b3d580a0100742;08/04/2022 06:33;10,125
70b3d580a01005fa;08/04/2022 06:32;12,25
70b3d580a01005fa;08/04/2022 06:32;12,25
70b3d580a0100600;08/04/2022 06:31;12,3125
70b3d580a0100549;08/04/2022 06:30;12,1875
70b3d580a010054c;08/04/2022 06:30;12,1875
70b3d580a0100605;08/04/2022 06:28;12,3125
70b3d580a0100647;08/04/2022 06:27;11,875
70b3d580a0100648;08/04/2022 06:25;11,5
70b3d580a0100654;08/04/2022 06:21;12,4375
70b3d580a0100657;08/04/2022 06:16;12,25
70b3d580a0100652;08/04/2022 06:14;10,0625
70b3d580a01007a5;08/04/2022 06:13;10,625
70b3d580a0100543;08/04/2022 06:11;12,375
70b3d580a01006cf;08/04/2022 06:10;10,75
70b3d580a0100656;08/04/2022 06:08;11,5
70b3d580a0100550;08/04/2022 06:04;12,4375
70b3d580a0100550;08/04/2022 06:04;12,4375
70b3d580a0100742;08/04/2022 06:03;10,25
70b3d580a01005fa;08/04/2022 06:02;12,375
70b3d580a01005fa;08/04/2022 06:02;12,375
70b3d580a0100600;08/04/2022 06:01;12,4375
70b3d580a0100549;08/04/2022 06:00;12,3125
70b3d580a010054c;08/04/2022 06:00;12,3125
70b3d580a0100605;08/04/2022 05:58;12,4375
70b3d580a0100647;08/04/2022 05:57;11,875
70b3d580a0100648;08/04/2022 05:55;11,3125
70b3d580a0100623;08/04/2022 05:52;11,5625
70b3d580a0100654;08/04/2022 05:51;12,5
70b3d580a0100657;08/04/2022 05:46;12,375
70b3d580a0100652;08/04/2022 05:44;10,25
70b3d580a01007a5;08/04/2022 05:43;10,5
70b3d580a0100543;08/04/2022 05:41;12,5625
70b3d580a01006cf;08/04/2022 05:40;10,8125
70b3d580a0100656;08/04/2022 05:38;11,8125
70b3d580a0100550;08/04/2022 05:34;12,5625
70b3d580a0100550;08/04/2022 05:34;12,5625
70b3d580a0100742;08/04/2022 05:33;10,4375
70b3d580a01005fa;08/04/2022 05:32;12,5
70b3d580a0100600;08/04/2022 05:31;12,5625
70b3d580a0100549;08/04/2022 05:30;12,4375
70b3d580a010054c;08/04/2022 05:30;12,4375
70b3d580a0100605;08/04/2022 05:28;12,625
70b3d580a0100647;08/04/2022 05:27;12
70b3d580a0100648;08/04/2022 05:25;11,3125
70b3d580a0100623;08/04/2022 05:22;11,6875
70b3d580a0100654;08/04/2022 05:21;12,8125
70b3d580a0100657;08/04/2022 05:16;12,625
70b3d580a0100652;08/04/2022 05:14;10,6875
70b3d580a01007a5;08/04/2022 05:13;10,5
70b3d580a0100543;08/04/2022 05:11;12,875
70b3d580a01006cf;08/04/2022 05:10;10,875
70b3d580a0100656;08/04/2022 05:08;12,125
70b3d580a0100550;08/04/2022 05:04;12,75
70b3d580a0100550;08/04/2022 05:04;12,75
70b3d580a0100742;08/04/2022 05:03;10,5625
70b3d580a01005fa;08/04/2022 05:02;12,6875
70b3d580a0100600;08/04/2022 05:01;12,875
70b3d580a0100549;08/04/2022 05:00;12,5
70b3d580a0100549;08/04/2022 05:00;12,5
70b3d580a010054c;08/04/2022 05:00;12,5625
70b3d580a0100605;08/04/2022 04:58;12,75
70b3d580a0100647;08/04/2022 04:57;12,3125
70b3d580a0100648;08/04/2022 04:55;11,5
70b3d580a0100623;08/04/2022 04:52;11,75
70b3d580a0100654;08/04/2022 04:51;12,8125
70b3d580a0100657;08/04/2022 04:46;12,8125
70b3d580a0100652;08/04/2022 04:44;11,1875
70b3d580a01007a5;08/04/2022 04:43;10,5
70b3d580a0100543;08/04/2022 04:41;12,875
70b3d580a0100656;08/04/2022 04:38;12,375
70b3d580a0100550;08/04/2022 04:34;12,5625
70b3d580a0100550;08/04/2022 04:34;12,5625
70b3d580a0100742;08/04/2022 04:33;10,625
70b3d580a01005fa;08/04/2022 04:32;12,5
70b3d580a0100600;08/04/2022 04:31;12,8125
70b3d580a0100549;08/04/2022 04:30;12,4375
70b3d580a0100549;08/04/2022 04:30;12,4375
70b3d580a010054c;08/04/2022 04:30;12,5
70b3d580a0100605;08/04/2022 04:28;12,6875
70b3d580a0100647;08/04/2022 04:27;12,5
70b3d580a0100648;08/04/2022 04:25;12
70b3d580a0100623;08/04/2022 04:22;11,5
70b3d580a0100654;08/04/2022 04:21;12,6875
70b3d580a0100657;08/04/2022 04:16;13,125
70b3d580a0100652;08/04/2022 04:14;11,0625
70b3d580a01007a5;08/04/2022 04:13;10,6875
70b3d580a0100543;08/04/2022 04:11;12,75
70b3d580a01006cf;08/04/2022 04:10;11,25
