channel_id;channel_provider_id;mobility_type;started_at;last_updated_at;time_step
353302070;353302070;BUS;2021-08-31 00:00:00+02:00;2023-09-19 00:00:00+02:00;3600
353302078;353302078;TRUCK;2021-08-31 00:00:00+02:00;2023-09-19 00:00:00+02:00;3600
353302079;353302079;PEDESTRIAN;2021-08-31 00:00:00+02:00;2023-09-19 00:00:00+02:00;3600
353276572;353276572;E-SCOOTER;2013-03-01 00:00:00+01:00;2025-06-13 10:00:00+02:00;3600
353276575;353276575;E-SCOOTER;2013-03-01 00:00:00+01:00;2025-06-13 10:00:00+02:00;3600
353280798;353280798;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353530946;353530946;TRUCK;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353403042;353403042;BIKE;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353403043;353403043;E-SCOOTER;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353403044;353403044;E-SCOOTER;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353530947;353530947;TWO WHEELS MOTORIZED;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353530954;353530954;TRUCK;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353500774;353500774;BIKE;2024-12-10 18:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353642098;353642098;BIKE;2025-09-23 15:30:00+02:00;2025-12-18 00:00:00+01:00;3600
353280799;353280799;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353292128;353292128;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353292129;353292129;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353292130;353292130;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353292131;353292131;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353267772;353267772;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353267774;353267774;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353327351;353327351;BIKE;2022-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353327354;353327354;BIKE;2022-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353292377;353292377;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353419572;353419572;BIKE;2014-11-06 12:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353264983;353264983;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353264985;353264985;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353292471;353292471;BIKE;2011-04-18 06:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353294840;353294840;BIKE;2011-04-18 06:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353274317;353274317;BIKE;2013-01-01 00:00:00+01:00;2025-01-13 17:00:00+01:00;3600
353274318;353274318;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353274320;353274320;BIKE;2013-01-01 00:00:00+01:00;2025-01-13 17:00:00+01:00;3600
353274322;353274322;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353277288;353277288;E-SCOOTER;2021-05-01 00:00:00+02:00;2025-01-13 17:00:00+01:00;3600
353288999;353288999;BIKE;2013-11-19 00:00:00+01:00;;3600
353289000;353289000;BIKE;2013-11-19 00:00:00+01:00;;3600
353292376;353292376;BIKE;2013-01-01 00:00:00+01:00;2024-01-12 01:00:00+01:00;3600
353636194;353636194;E-SCOOTER;2024-12-10 18:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353636197;353636197;E-SCOOTER;2024-12-10 18:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353277290;353277290;E-SCOOTER;2021-05-01 00:00:00+02:00;2025-01-13 17:00:00+01:00;3600
353296737;353296737;E-SCOOTER;2022-01-07 12:30:00+01:00;2025-12-18 00:00:00+01:00;3600
353296738;353296738;E-SCOOTER;2022-01-07 17:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353293863;353293863;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353293865;353293865;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353296124;353296124;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353296125;353296125;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353297395;353297395;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353297397;353297397;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353298226;353298226;BIKE;2022-01-24 11:00:00+01:00;;3600
353298227;353298227;BIKE;2022-01-24 11:00:00+01:00;;3600
353298228;353298228;PEDESTRIAN;2022-01-24 11:00:00+01:00;;3600
353298229;353298229;PEDESTRIAN;2022-01-24 11:00:00+01:00;;3600
353298230;353298230;BIKE;2022-01-24 11:00:00+01:00;;3600
353298231;353298231;BIKE;2022-01-24 11:00:00+01:00;;3600
353300074;353300074;BIKE;2022-02-10 16:00:00+01:00;;3600
353300075;353300075;BIKE;2022-02-10 16:00:00+01:00;;3600
353300076;353300076;PEDESTRIAN;2022-02-10 16:00:00+01:00;;3600
353300077;353300077;PEDESTRIAN;2022-02-10 16:00:00+01:00;;3600
353302055;353302055;PEDESTRIAN;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302056;353302056;BIKE;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302061;353302061;PEDESTRIAN;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302062;353302062;BIKE;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302067;353302067;PEDESTRIAN;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302068;353302068;BIKE;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302071;353302071;TWO WHEELS MOTORIZED;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302074;353302074;BIKE;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302076;353302076;BUS;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302077;353302077;TWO WHEELS MOTORIZED;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302080;353302080;BIKE;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302081;353302081;CAR;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302082;353302082;BUS;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302083;353302083;TWO WHEELS MOTORIZED;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302084;353302084;TRUCK;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302085;353302085;PEDESTRIAN;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302087;353302087;CAR;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302090;353302090;TRUCK;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353302091;353302091;PEDESTRIAN;2021-08-31 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353303972;353303972;BIKE;2022-03-16 09:00:00+01:00;2023-06-19 14:00:00+02:00;3600
353303973;353303973;BIKE;2022-03-16 09:00:00+01:00;2023-06-19 14:00:00+02:00;3600
353303974;353303974;PEDESTRIAN;2022-03-16 09:00:00+01:00;2023-06-19 14:00:00+02:00;3600
353530943;353530943;CAR;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353403046;353403046;E-SCOOTER;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353403047;353403047;E-SCOOTER;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353350504;353350504;BIKE;2022-10-10 14:00:00+02:00;2023-10-24 00:00:00+02:00;3600
353350505;353350505;BIKE;2022-10-10 14:00:00+02:00;2023-10-24 00:00:00+02:00;3600
353355030;353355030;BIKE;2023-01-01 00:00:00+01:00;2023-03-20 16:00:00+01:00;3600
353355031;353355031;BIKE;2023-01-01 00:00:00+01:00;2023-03-20 16:00:00+01:00;3600
353355032;353355032;E-SCOOTER;2023-01-23 00:00:00+01:00;2023-03-20 16:00:00+01:00;3600
353355033;353355033;E-SCOOTER;2023-01-23 00:00:00+01:00;2023-03-20 16:00:00+01:00;3600
353388486;353388486;TRUCK;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353378658;353378658;BIKE;2023-06-16 13:00:00+02:00;2023-06-19 14:00:00+02:00;3600
353378660;353378660;BIKE;2023-06-16 13:00:00+02:00;2023-06-19 14:00:00+02:00;3600
353378662;353378662;PEDESTRIAN;2023-06-16 13:00:00+02:00;2023-06-19 14:00:00+02:00;3600
353378664;353378664;PEDESTRIAN;2023-06-16 13:00:00+02:00;2023-06-19 14:00:00+02:00;3600
353340937;353340937;BIKE;2014-06-25 15:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353340938;353340938;BIKE;2014-06-25 15:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353340939;353340939;PEDESTRIAN;2022-10-10 14:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353384199;353384199;UNDEFINED;2023-07-13 00:00:00+02:00;;900
353340940;353340940;PEDESTRIAN;2022-10-10 14:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353379045;353379045;BIKE;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353379049;353379049;BIKE;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353379051;353379051;BIKE;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353379053;353379053;BIKE;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353379057;353379057;BIKE;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353379059;353379059;BIKE;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353379061;353379061;PEDESTRIAN;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353379065;353379065;PEDESTRIAN;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353403049;353403049;E-SCOOTER;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353403051;353403051;E-SCOOTER;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353379067;353379067;PEDESTRIAN;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353368814;353368814;BIKE;2023-01-01 00:00:00+01:00;2023-10-24 00:00:00+02:00;3600
353368815;353368815;BIKE;2023-01-01 00:00:00+01:00;2023-10-24 00:00:00+02:00;3600
353368817;353368817;BIKE;2023-03-01 00:00:00+01:00;2023-10-24 00:00:00+02:00;3600
353368818;353368818;BIKE;2023-03-01 00:00:00+01:00;2023-10-24 00:00:00+02:00;3600
353379069;353379069;PEDESTRIAN;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353379073;353379073;PEDESTRIAN;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353484039;353484039;CAR;2024-10-10 15:00:00+02:00;2024-10-13 00:00:00+02:00;3600
353379075;353379075;PEDESTRIAN;2023-01-01 08:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353388471;353388471;CAR;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353340948;353340948;BIKE;2022-10-10 10:00:00+02:00;2025-10-26 04:00:00+01:00;3600
353340949;353340949;BIKE;2022-10-10 10:00:00+02:00;2025-10-26 04:00:00+01:00;3600
353340950;353340950;PEDESTRIAN;2022-10-10 10:00:00+02:00;2025-10-26 04:00:00+01:00;3600
353340951;353340951;PEDESTRIAN;2022-10-10 10:00:00+02:00;2025-10-26 04:00:00+01:00;3600
353340959;353340959;BIKE;2022-10-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353340960;353340960;BIKE;2022-10-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353340961;353340961;PEDESTRIAN;2022-10-10 14:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353340962;353340962;PEDESTRIAN;2022-10-10 14:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353340970;353340970;BIKE;2012-10-01 00:00:00+02:00;2025-12-17 23:15:00+01:00;900
353340971;353340971;BIKE;2012-10-01 00:00:00+02:00;2025-12-17 23:15:00+01:00;900
353340972;353340972;PEDESTRIAN;2022-10-10 14:00:00+02:00;2025-12-17 23:15:00+01:00;900
353340973;353340973;PEDESTRIAN;2022-10-10 14:00:00+02:00;2025-12-17 23:15:00+01:00;900
353379130;353379130;BIKE;2016-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353379134;353379134;BIKE;2016-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353379138;353379138;PEDESTRIAN;2023-01-01 08:00:00+01:00;2025-12-17 23:15:00+01:00;900
353379142;353379142;PEDESTRIAN;2023-01-01 08:00:00+01:00;2025-12-17 23:15:00+01:00;900
353387322;353387322;BIKE;2023-06-22 00:00:00+02:00;;3600
353387323;353387323;BIKE;2023-06-22 00:00:00+02:00;;3600
353642100;353642100;E-SCOOTER;2025-09-23 15:30:00+02:00;2025-12-18 00:00:00+01:00;3600
353427149;353427149;BIKE;2024-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353388472;353388472;CAR;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353388474;353388474;CAR;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353427150;353427150;PEDESTRIAN;2024-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353427151;353427151;PEDESTRIAN;2024-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353343185;353343185;PEDESTRIAN;;;0
353355022;353355022;BIKE;2023-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353355023;353355023;BIKE;2023-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353355024;353355024;E-SCOOTER;2023-01-23 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353355025;353355025;E-SCOOTER;2023-01-23 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353355026;353355026;BIKE;2023-01-01 00:00:00+01:00;2024-05-30 13:00:00+02:00;3600
353355027;353355027;BIKE;2023-01-01 00:00:00+01:00;2024-05-30 13:00:00+02:00;3600
353388475;353388475;CAR;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353388488;353388488;TWO WHEELS MOTORIZED;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353355028;353355028;E-SCOOTER;2023-01-23 00:00:00+01:00;2024-05-30 13:00:00+02:00;3600
353355029;353355029;E-SCOOTER;2023-01-23 00:00:00+01:00;2024-05-30 13:00:00+02:00;3600
353359642;353359642;BIKE;2023-03-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353359643;353359643;E-SCOOTER;2023-03-01 00:00:00+01:00;2024-12-09 16:00:00+01:00;3600
353359644;353359644;BIKE;2023-03-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353359653;353359653;BIKE;2023-03-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353359654;353359654;BIKE;2023-03-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353359655;353359655;E-SCOOTER;2023-03-01 00:00:00+01:00;2023-07-07 02:00:00+02:00;3600
353359656;353359656;E-SCOOTER;2023-03-01 00:00:00+01:00;2023-07-07 02:00:00+02:00;3600
353451287;353451287;PEDESTRIAN;2024-06-03 12:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353642103;353642103;E-SCOOTER;2025-09-23 15:30:00+02:00;2025-12-18 00:00:00+01:00;3600
353484038;353484038;CAR;2024-10-10 15:00:00+02:00;2024-12-30 00:00:00+01:00;3600
353642893;353642893;BIKE;2025-09-26 11:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353657720;353657720;BIKE;2024-07-25 17:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353359986;353359986;BIKE;2023-09-18 16:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353359987;353359987;BIKE;2023-09-18 16:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353359989;353359989;E-SCOOTER;2023-09-18 16:00:00+02:00;2023-09-18 16:00:00+02:00;3600
353359992;353359992;E-SCOOTER;2023-09-18 16:00:00+02:00;2023-09-18 16:00:00+02:00;3600
353483522;353483522;PEDESTRIAN;2024-10-08 15:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353483523;353483523;PEDESTRIAN;2024-10-08 15:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353384188;353384188;BIKE;2023-07-06 00:00:00+02:00;2025-01-15 01:00:00+01:00;3600
353384189;353384189;BIKE;2023-07-06 00:00:00+02:00;2024-10-24 07:00:00+02:00;3600
353384190;353384190;E-SCOOTER;2023-07-06 00:00:00+02:00;2024-06-10 10:00:00+02:00;3600
353384191;353384191;E-SCOOTER;2023-07-06 00:00:00+02:00;2024-06-10 10:00:00+02:00;3600
353486751;353486751;BIKE;2024-10-24 07:00:00+02:00;2025-01-15 01:00:00+01:00;3600
353359668;353359668;BIKE;2023-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353359669;353359669;BIKE;2023-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353368811;353368811;BIKE;2023-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353368812;353368812;BIKE;2023-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353388476;353388476;BIKE;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388478;353388478;BIKE;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388480;353388480;BIKE;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388481;353388481;BIKE;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388490;353388490;TWO WHEELS MOTORIZED;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388491;353388491;TWO WHEELS MOTORIZED;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388492;353388492;PEDESTRIAN;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388493;353388493;PEDESTRIAN;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388495;353388495;PEDESTRIAN;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353388496;353388496;PEDESTRIAN;2023-08-07 15:15:00+02:00;2025-12-18 00:00:00+01:00;3600
353657721;353657721;BIKE;2024-07-25 17:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353402138;353402138;TRUCK;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402139;353402139;BUS;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402140;353402140;BIKE;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402141;353402141;PEDESTRIAN;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402142;353402142;TWO WHEELS MOTORIZED;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402143;353402143;CAR;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402144;353402144;TRUCK;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402145;353402145;CAR;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402146;353402146;BUS;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402147;353402147;BIKE;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353424330;353424330;UNDEFINED;2024-07-22 00:00:00+02:00;;900
353402148;353402148;PEDESTRIAN;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402149;353402149;TWO WHEELS MOTORIZED;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402150;353402150;TRUCK;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402151;353402151;CAR;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402152;353402152;BUS;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402153;353402153;BIKE;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353452989;353452989;UNDEFINED;2024-06-10 00:00:00+02:00;;900
353402154;353402154;PEDESTRIAN;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402155;353402155;TWO WHEELS MOTORIZED;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402156;353402156;TRUCK;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402157;353402157;CAR;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402158;353402158;BUS;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402159;353402159;BIKE;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402160;353402160;PEDESTRIAN;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353402161;353402161;TWO WHEELS MOTORIZED;2023-10-04 00:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353384317;353384317;BIKE;2023-07-17 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353384318;353384318;BIKE;2023-07-17 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353384320;353384320;BIKE;2023-07-17 00:00:00+02:00;2023-07-17 16:00:00+02:00;3600
353384321;353384321;BIKE;2023-07-17 00:00:00+02:00;2023-07-17 16:00:00+02:00;3600
353384322;353384322;BIKE;2023-07-17 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353384324;353384324;BIKE;2023-07-17 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353384326;353384326;BIKE;2023-07-17 00:00:00+02:00;2023-07-17 16:00:00+02:00;3600
353384327;353384327;BIKE;2023-07-17 00:00:00+02:00;2023-07-17 16:00:00+02:00;3600
353384328;353384328;E-SCOOTER;2023-07-17 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353384333;353384333;E-SCOOTER;2023-07-17 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353386020;353386020;UNDEFINED;2024-10-10 23:00:00+02:00;;3600
353484512;353484512;BIKE;2024-10-10 23:00:00+02:00;2025-09-22 05:00:00+02:00;3600
353384331;353384331;E-SCOOTER;2023-07-17 00:00:00+02:00;2023-07-17 16:00:00+02:00;3600
353484513;353484513;BIKE;2024-10-10 23:00:00+02:00;2025-09-22 05:00:00+02:00;3600
353384336;353384336;E-SCOOTER;2023-07-17 00:00:00+02:00;2023-07-17 16:00:00+02:00;3600
353386957;353386957;BIKE;2024-09-18 16:00:00+02:00;;3600
353386958;353386958;BIKE;2024-09-18 16:00:00+02:00;;3600
353480172;353480172;BIKE;2024-09-18 16:00:00+02:00;;3600
353480173;353480173;BIKE;2024-09-18 16:00:00+02:00;;3600
353387319;353387319;BIKE;;;0
353564112;353564112;BIKE;2025-07-24 00:00:00+02:00;2025-09-16 09:00:00+02:00;3600
353484510;353484510;UNDEFINED;;;0
353387325;353387325;BIKE;2024-10-21 12:00:00+02:00;2024-10-23 00:00:00+02:00;3600
353387326;353387326;BIKE;2024-10-21 12:00:00+02:00;2024-10-23 00:00:00+02:00;3600
353447027;353447027;BIKE;2024-05-14 00:00:00+02:00;2024-11-04 00:00:00+01:00;3600
353457850;353457850;BIKE;2024-06-24 15:00:00+02:00;2024-11-04 00:00:00+01:00;3600
353486069;353486069;BIKE;2024-10-21 12:00:00+02:00;2024-10-23 00:00:00+02:00;3600
353486070;353486070;BIKE;2024-10-21 12:00:00+02:00;2024-10-23 00:00:00+02:00;3600
353412549;353412549;BIKE;2022-07-04 00:00:00+02:00;2024-11-11 00:00:00+01:00;3600
353457848;353457848;BIKE;2024-06-24 15:00:00+02:00;2025-01-12 00:00:00+01:00;3600
353496414;353496414;BIKE;2024-11-26 18:00:00+01:00;2025-01-12 00:00:00+01:00;3600
353412550;353412550;BIKE;2022-07-04 00:00:00+02:00;2024-11-11 00:00:00+01:00;3600
353480167;353480167;BIKE;2024-10-20 22:00:00+02:00;2024-11-11 00:00:00+01:00;3600
353496426;353496426;BIKE;2024-05-13 00:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353480168;353480168;BIKE;2024-10-20 22:00:00+02:00;2024-11-11 00:00:00+01:00;3600
353424319;353424319;BIKE;2024-01-11 14:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353424320;353424320;BIKE;2024-01-11 14:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353447026;353447026;BIKE;2024-05-13 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353452417;353452417;BIKE;2024-02-01 10:00:00+01:00;2025-03-06 11:00:00+01:00;3600
353452418;353452418;BIKE;2024-02-01 10:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353447030;353447030;BIKE;2024-05-14 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353447031;353447031;BIKE;2024-05-14 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353447032;353447032;E-SCOOTER;2024-05-14 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353447033;353447033;E-SCOOTER;2024-05-14 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466420;353466420;CAR;2024-07-25 17:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466425;353466425;BIKE;2024-07-25 17:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466422;353466422;CAR;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466424;353466424;CAR;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466430;353466430;TRUCK;2024-07-25 17:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466431;353466431;TRUCK;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466433;353466433;TRUCK;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466435;353466435;TWO WHEELS MOTORIZED;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466437;353466437;TWO WHEELS MOTORIZED;2024-07-25 17:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353466427;353466427;BIKE;2024-07-25 17:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466429;353466429;BIKE;2024-07-25 17:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466434;353466434;TWO WHEELS MOTORIZED;2024-07-25 17:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466438;353466438;PEDESTRIAN;2024-07-25 17:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466441;353466441;PEDESTRIAN;2024-07-25 17:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353466442;353466442;BUS;2024-07-25 17:00:00+02:00;2024-08-01 16:00:00+02:00;3600
353466446;353466446;CAR;2024-07-25 19:00:00+02:00;2024-08-01 16:00:00+02:00;3600
